ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
679166,0,0,58,0,0,0,0,10,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,78
679167,0,0,20,1,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,0,0,0,1,90,0,0,0,0,0,0,0,0,0,81
679169,0,0,6,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29,0,0,0,0,0,0,0,1,0,87
679170,0,0,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,100
679171,0,1,3,0,0,0,0,89,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,36,0,0,0,0,0,1,0,100
679172,0,2,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7922,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,100
679173,0,0,5,1,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,33
679174,0,0,6,0,0,91,0,-11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,453
679175,0,0,6,0,0,32,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,454
679177,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,22,15,456
679178,0,0,2,0,0,0,0,18,0.01799999923,1,0,3,0,0,0,0,0.5,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,22,15,122
679179,0,1,6,0,0,26,0,-1,0,1,0,1,0,7,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,122
679184,0,0,58,0,0,0,0,31,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,285
679186,0,0,30,0,0,0,0,279,0,1,0,81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,438
679187,0,0,10,1,0,0,0,69,0,1,0,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,439
679188,0,0,10,1,0,0,0,139,0,1,0,41,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,440
679189,0,0,10,1,0,0,0,279,0,1,0,81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,441
679190,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,442
679191,0,0,5,1,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,31
679193,0,0,6,0,0,22,0,719,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,602
679194,0,0,6,0,0,64,5000,359,0.10000000149,1,0,1,0,0,0,0,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,606
679198,0,0,71,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,921
679203,0,0,10,0,0,0,0,267,1.49100005627,0.20000000298,0,49,0,0,0,0,2.29999995232,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,45,0,913
679206,0,0,6,0,0,138,0,-6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1139
679208,0,0,109,0,0,0,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,0,0,0,0,0,47,0,982
679210,0,0,2,0,0,0,0,90,0.71399998665,1,0,15,0,0,0,0,1.29999995232,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,984
679212,0,0,6,0,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,308,0,0,0,0,0,0,0,1,0,470
679214,0,0,6,0,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,306,0,0,0,0,0,0,0,1,0,471
679216,0,0,6,0,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,307,0,0,0,0,0,0,0,1,0,472
679218,0,0,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,25,0,527
679219,0,0,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,21,0,528
679222,0,0,24,0,0,0,0,0,0,1,0,1,5232,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,693
679225,0,0,6,0,0,12,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,853
679228,0,0,6,0,0,22,0,264,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,696
679229,0,1,6,0,0,118,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,696
679233,0,0,6,1,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,56
679234,0,0,2,1,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58
679235,0,0,2,1,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,59
679236,0,0,2,1,0,0,0,5,1,1,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,60
679237,0,0,2,1,0,0,0,10,1,1,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,61
679238,0,0,6,1,0,189,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,917504,0,0,0,0,0,0,0,1,0,65
679239,0,1,6,0,0,23,1000,-1,0,1,0,1,0,0,0,0,0,35009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,66
679248,0,0,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1860,0,0,0,0,0,0,0,32,0,697
679249,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,194108,0,36,0,0,0,0,0,47,0,698
679251,0,0,2,0,0,0,0,8,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,22,15,779
679258,0,0,6,0,0,22,0,49,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,823
679261,0,0,10,0,0,0,0,396,1.67900002003,1,0,59,0,0,0,0,2.40000009537,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,1026
679265,0,0,2,1,0,0,0,22,0.29899999499,1,0,7,0,0,0,0,0.60000002384,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,695
679267,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8928,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,563
679268,0,0,50,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,29784,0,15,0,0,0,0,0,32,0,818
679271,0,0,2,0,0,0,0,12,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,22,15,780
679272,0,0,138,0,0,0,0,74,0,1,0,1,0,0,0,3.14159297943,0,0,0,1,0,0,0,1,200,0,0,0,0,0,0,0,1,0,781
679273,0,0,2,0,0,0,0,276,0.57099997997,0.69999998808,3,35,0,0,0,0,2.29999995232,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,930
679275,0,0,2,0,0,0,0,11,0.1400000006,1,0,5,0,0,0,0,0.40000000596,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,686
679276,0,0,6,0,0,3,3000,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,707
679277,0,1,2,0,0,0,0,18,0.125,1,0,1,0,0,0,0,0.89999997616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,707
679278,0,0,6,1,0,53,1000,28,0.14300000668,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,709
679279,0,0,10,0,0,0,0,202,1.29999995232,1,0,37,0,0,0,0,1.70000004768,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,647
679280,0,0,6,0,0,23,3000,0,1,1,0,0,0,0,0,0,0,26059,0,1,0,0,0,1,0,0,23,0,0,0,0,0,22,7,804
679281,0,1,6,0,0,61,0,199,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23,0,0,0,0,0,22,7,804
679282,0,2,6,0,0,26,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23,0,0,0,0,0,22,7,804
679285,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,824
679286,0,1,118,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,148,0,0,0,0,0,0,0,0,0,824
679287,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,825
679288,0,1,118,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,149,0,0,0,0,0,0,0,0,0,825
679289,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,826
679290,0,1,118,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,152,0,0,0,0,0,0,0,0,0,826
679296,0,0,6,0,0,186,0,-3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,822
679297,0,0,10,0,0,0,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,833
679298,0,1,6,0,0,85,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,833
679299,0,0,6,0,0,36,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,783
679300,0,1,6,0,0,77,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0,0,0,0,0,1,0,783
679301,0,0,6,0,0,22,0,89,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,687
679302,0,1,6,0,0,118,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,687
679304,0,0,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,700
679305,0,0,2,0,0,0,0,11,1,1,0,1,0,0,0,0,1.10000002384,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,701
679312,0,0,6,0,0,3,3000,4,0,1,0,1,0,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,772
679313,0,0,2,0,0,0,0,82,0.71399998665,1,0,13,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,915
679316,0,0,30,0,0,0,0,371,0,1,0,61,0,0,0,0,41.29999923706,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,932
679320,0,0,6,0,0,6,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,785
679321,0,1,6,0,0,79,0,299,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,6,0,785
679322,0,2,6,0,0,61,0,299,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,785
679325,0,0,6,0,0,3,3000,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1094
679326,0,1,2,0,0,0,0,44,0.20000000298,1,0,1,0,0,0,0,1.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1094
679330,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,668
679331,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,669
679332,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,671
679333,0,0,6,0,0,38,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,1,0,830
679334,0,0,3,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,831
679335,0,0,6,0,0,29,0,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,806
679336,0,1,6,0,0,3,3000,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,806
679337,0,0,6,0,0,23,11000,0,1,1,0,0,0,0,0,0,0,26626,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,812
679338,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,813
679339,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,814
679342,0,0,10,0,0,0,0,627,1.67900002003,1,0,81,0,0,0,0,3.09999990463,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,1042
679348,0,0,6,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,745
679349,0,1,64,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11920,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,745
679350,0,0,6,0,0,8,1000,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,746
679351,0,0,28,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15263,64,0,0,0,0,0,0,22,0,747
679355,0,0,6,0,0,3,3000,19,0,1,0,1,0,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,703
679356,0,1,80,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,703
679360,0,0,77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,799
679361,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,22,15,800
679362,0,1,6,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,800
679364,0,0,6,0,0,85,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,430
679365,0,0,6,0,0,85,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,431
679366,0,0,6,0,0,85,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,432
679367,0,0,6,1,0,84,0,114,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,435
679369,0,0,2,0,0,0,0,25,0.31700000167,1,0,5,0,0,0,0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,529
679370,0,0,6,0,0,2,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,22,0,0,0,0,0,25,0,530
679377,0,0,6,0,0,15,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,782
679378,0,0,2,0,0,0,0,124,0.71399998665,1,0,19,0,0,0,0,1.20000004768,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,943
679381,0,0,6,0,0,133,0,299,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,0,0,0,0,0,22,7,802
679382,0,1,6,0,0,61,0,399,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,0,0,0,0,0,22,7,802
679383,0,2,6,0,0,79,0,1799,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,20,0,0,0,0,0,22,7,802
679384,0,0,6,0,0,128,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,5,0,1002
679385,0,1,6,0,0,4,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1002
679387,0,0,2,0,0,0,0,149,0.71399998665,1,0,21,0,0,0,0,1.60000002384,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1004
679389,0,0,6,0,0,14,0,-11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,57,0,604
679390,0,1,6,0,0,115,0,-12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,57,0,604
679391,0,0,6,0,0,2,0,31,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,6,0,605
679392,0,1,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,605
679393,0,2,6,0,0,138,0,-26,0,1,0,1,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,605
679403,0,0,46,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,836
679404,0,0,6,0,0,33,0,-41,0,1,0,1,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,837
679405,0,1,2,0,0,0,0,50,0.48800000548,1,0,7,0,0,0,0,0.89999997616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,837
679411,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,36,44,0,0,0,0,18,87,952
679414,0,0,6,0,0,22,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,1138
679415,0,1,6,0,0,22,0,9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,1,0,1138
679417,0,0,68,0,0,0,0,-1,0,1,0,1,0,26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,72
679418,0,1,64,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,29703,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,72
679423,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,17,427
679427,0,0,6,0,0,216,0,-26,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1714
679428,0,1,6,0,0,75,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,6,0,1714
679434,0,0,58,0,0,0,0,14,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,845
679435,0,0,33,0,0,0,0,74,0,1,0,1,0,0,0,0,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,26,0,857
679440,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,815
679445,0,0,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,417,0,0,0,0,0,0,0,32,0,691
679446,0,0,6,0,0,12,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,692
679452,0,0,6,0,0,22,0,314,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,588
679453,0,0,6,0,0,14,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,57,0,1008
679454,0,1,6,0,0,115,0,15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,57,0,1008
679457,0,0,6,0,0,29,0,-7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,6,0,1010
679458,0,1,6,0,0,29,0,-7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,6,0,1010
679459,0,2,6,0,0,23,3000,-1,0,1,0,1,0,0,0,0,0,1010,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1010
679460,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,816
679461,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,817
679463,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,672
679464,0,0,6,0,0,22,0,49,0,1,0,1,0,0,0,0,0,7183,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,673
679467,0,0,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,32,0,883
679468,0,0,6,0,0,3,3000,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,348
679469,0,1,2,0,0,0,0,7,0.05799999833,1,0,1,0,0,0,0,0.60000002384,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,348
679470,0,0,114,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,355
679471,0,1,6,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,355
679473,0,0,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,370
679474,0,0,10,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,379
679475,0,0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,674
679476,0,0,6,0,0,67,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,676
679477,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,17,731
679478,0,1,6,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,731
679479,0,0,2,0,0,0,0,95,0.15000000596,1,0,15,0,0,0,0,1.20000004768,0,0.15000000596,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,879
679480,0,0,98,0,0,0,0,462,1,1,0,75,0,0,0,0,0,0,0,1,0,0,0,1,250,0,13,0,0,0,0,0,22,15,26025
679481,0,1,6,0,0,3,2000,218,0,1,0,63,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,26025
679483,0,0,2,0,0,0,0,4049,1,1,0,901,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,568
679484,0,1,98,0,0,0,0,179,1,1,0,41,0,0,0,0,0,0,0,1,0,0,0,1,180,0,13,0,0,0,0,0,22,15,568
679485,0,2,6,0,0,33,0,-71,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,568
679486,0,0,56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1863,0,0,0,0,0,0,0,32,0,712
679487,0,0,6,0,0,22,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,834
679491,0,0,24,0,0,0,0,0,0,1,0,1,5514,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,759
679494,0,0,6,0,0,87,0,-61,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,871
679497,0,0,58,0,0,0,0,20,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,284
679504,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,543,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1035
679508,0,0,6,2.20000004768,0,8,1000,11,0.37599998713,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,755
679509,0,1,6,0,0,88,0,-101,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,755
679518,0,0,2,0,0,0,0,32,0.04300000146,1,0,5,0,0,0,0,0.5,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,22,15,865
679519,0,1,6,0,0,26,0,-1,0,1,0,1,0,7,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,865
679522,0,0,2,0,0,0,0,3699,1,1,0,601,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,27891
679523,0,1,6,0,0,14,0,199,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,6,0,27891
679526,0,0,6,0,0,8,3000,28,0.31999999285,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,1430
679528,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1804,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1809
679529,0,1,44,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,242,0,0,0,0,0,0,0,0,0,1809
679530,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6461,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1810
